Dates,Gold,Silver,,,,
09.01.25 22:30,2669.97,30.1385,,,,
09.01.25 22:35,2669.79,30.1359,,,,
09.01.25 22:40,2669.93,30.1232,,,,
09.01.25 22:45,2670.71,30.1045,,,,
09.01.25 22:50,2670.62,30.104,,,,
09.01.25 22:55,2667.26,30.09975,,,,
09.01.25 23:00,2667.54,30.09,,,,
10.01.25 00:00,2670.55,30.09115,,,,
10.01.25 00:05,2670.74,30.09585,,,,
10.01.25 00:10,2670.67,30.1005,,,,
10.01.25 00:15,2670.66,30.09625,,,,
10.01.25 00:20,2670.58,30.0935,,,,
10.01.25 00:25,2670.82,30.091,,,,
10.01.25 00:30,2670.39,30.101,,,,
10.01.25 00:35,2669.91,30.1125,,,,
10.01.25 00:40,2669.94,30.11225,,,,
10.01.25 00:45,2669.15,30.11475,,,,
10.01.25 00:50,2669.79,30.12775,,,,
10.01.25 00:55,2670.19,30.1349,,,,
10.01.25 01:00,2669.87,30.135,,,,
10.01.25 01:05,2670.2,30.147,,,,
10.01.25 01:10,2669.53,30.1565,,,,
10.01.25 01:15,2670.23,30.15795,,,,
10.01.25 01:20,2669.57,30.1639,,,,
10.01.25 01:25,2670.03,30.17395,,,,
10.01.25 01:30,2670.1,30.18515,,,,
10.01.25 01:35,2670.32,30.1796,,,,
10.01.25 01:40,2670.48,30.16805,,,,
10.01.25 01:45,2670.72,30.1825,,,,
10.01.25 01:50,2670.64,30.187,,,,
10.01.25 01:55,2670.51,30.187,,,,
10.01.25 02:00,2671.01,30.19275,,,,
10.01.25 02:05,2671.28,30.1849,,,,
10.01.25 02:10,2670.22,30.19295,,,,
10.01.25 02:15,2670.76,30.22095,,,,
10.01.25 02:20,2670.92,30.237,,,,
10.01.25 02:25,2671.67,30.247,,,,
10.01.25 02:30,2671.31,30.25475,,,,
10.01.25 02:35,2670.54,30.26305,,,,
10.01.25 02:40,2670.46,30.2559,,,,
10.01.25 02:45,2670.05,30.241,,,,
10.01.25 02:50,2670.38,30.2385,,,,
10.01.25 02:55,2671.06,30.24955,,,,
10.01.25 03:00,2671.44,30.2585,,,,
10.01.25 03:05,2671.37,30.258,,,,
10.01.25 03:10,2671.5,30.25525,,,,
10.01.25 03:15,2672.83,30.2541,,,,
10.01.25 03:20,2673.82,30.25935,,,,
10.01.25 03:25,2673.77,30.27065,,,,
10.01.25 03:30,2673.83,30.2725,,,,
10.01.25 03:35,2673.36,30.276,,,,
10.01.25 03:40,2673.42,30.28775,,,,
10.01.25 03:45,2673.32,30.29055,,,,
10.01.25 03:50,2674.18,30.2856,,,,
10.01.25 03:55,2673.54,30.2779,,,,
10.01.25 04:00,2672.87,30.27075,,,,
10.01.25 04:05,2673.09,30.25155,,,,
10.01.25 04:10,2673.62,30.23895,,,,
10.01.25 04:15,2674.03,30.22975,,,,
10.01.25 04:20,2674.28,30.22555,,,,
10.01.25 04:25,2674.49,30.22795,,,,
10.01.25 04:30,2674.47,30.21785,,,,
10.01.25 04:35,2673.91,30.21015,,,,
10.01.25 04:40,2673.82,30.206,,,,
10.01.25 04:45,2673.34,30.20685,,,,
10.01.25 04:50,2673.93,30.2154,,,,
10.01.25 04:55,2673.76,30.22975,,,,
10.01.25 05:00,2673.22,30.2375,,,,
10.01.25 05:05,2673.69,30.2472,,,,
10.01.25 05:10,2673.34,30.26735,,,,
10.01.25 05:15,2673.84,30.278,,,,
10.01.25 05:20,2673.06,30.2895,,,,
10.01.25 05:25,2673.15,30.29885,,,,
10.01.25 05:30,2672.73,30.31145,,,,
10.01.25 05:35,2672.32,30.30525,,,,
10.01.25 05:40,2672.44,30.2921,,,,
10.01.25 05:45,2673.03,30.30005,,,,
10.01.25 05:50,2672.64,30.299,,,,
10.01.25 05:55,2671.89,30.2907,,,,
10.01.25 06:00,2672,30.27935,,,,
10.01.25 06:05,2672.56,30.2645,,,,
10.01.25 06:10,2673.11,30.26605,,,,
10.01.25 06:15,2673.22,30.26755,,,,
10.01.25 06:20,2673.65,30.2585,,,,
10.01.25 06:25,2674.33,30.2529,,,,
10.01.25 06:30,2673.58,30.24965,,,,
10.01.25 06:35,2674.79,30.269,,,,
10.01.25 06:40,2675.42,30.27375,,,,
10.01.25 06:45,2674.48,30.272,,,,
10.01.25 06:50,2675.17,30.284,,,,
10.01.25 06:55,2675,30.28265,,,,
10.01.25 07:00,2674.67,30.27475,,,,
10.01.25 07:05,2675.11,30.2745,,,,
10.01.25 07:10,2674.77,30.273,,,,
10.01.25 07:15,2675.24,30.25575,,,,
10.01.25 07:20,2675.03,30.24075,,,,
10.01.25 07:25,2675.65,30.2342,,,,
10.01.25 07:30,2676.64,30.2372,,,,
10.01.25 07:35,2676.03,30.2347,,,,
10.01.25 07:40,2676.41,30.21825,,,,
10.01.25 07:45,2677.3,30.2024,,,,
10.01.25 07:50,2677.67,30.203,,,,
10.01.25 07:55,2678.29,30.23175,,,,
10.01.25 08:00,2678.42,30.242,,,,
10.01.25 08:05,2677.64,30.259,,,,
10.01.25 08:10,2676.2,30.2965,,,,
10.01.25 08:15,2677.46,30.2985,,,,
10.01.25 08:20,2675.98,30.273,,,,
10.01.25 08:25,2678.51,30.3035,,,,
10.01.25 08:30,2675.82,30.3445,,,,
10.01.25 08:35,2675.6,30.3434,,,,
10.01.25 08:40,2674.8,30.35255,,,,
10.01.25 08:45,2675.33,30.3575,,,,
10.01.25 08:50,2676.1,30.33305,,,,
10.01.25 08:55,2676.26,30.2825,,,,
10.01.25 09:00,2676.02,30.261,,,,
10.01.25 09:05,2678.73,30.275,,,,
10.01.25 09:10,2676.75,30.276,,,,
10.01.25 09:15,2676.99,30.2917,,,,
10.01.25 09:20,2680.04,30.292,,,,
10.01.25 09:25,2678.7,30.3,,,,
10.01.25 09:30,2678.81,30.31965,,,,
10.01.25 09:35,2679.26,30.32455,,,,
10.01.25 09:40,2679.4,30.3105,,,,
10.01.25 09:45,2677.89,30.297,,,,
10.01.25 09:50,2677.39,30.3105,,,,
10.01.25 09:55,2680.11,30.333,,,,
10.01.25 10:00,2678.17,30.33,,,,
10.01.25 10:05,2679.7,30.327,,,,
10.01.25 10:10,2679.83,30.33245,,,,
10.01.25 10:15,2679.79,30.3345,,,,
10.01.25 10:20,2680.92,30.348,,,,
10.01.25 10:25,2680.12,30.34775,,,,
10.01.25 10:30,2680.31,30.34165,,,,
10.01.25 10:35,2679.57,30.3405,,,,
10.01.25 10:40,2679.05,30.342,,,,
10.01.25 10:45,2679.85,30.344,,,,
10.01.25 10:50,2680.12,30.35,,,,
10.01.25 10:55,2678.63,30.35375,,,,
10.01.25 11:00,2680.18,30.36375,,,,
10.01.25 11:05,2681.1,30.3755,,,,
10.01.25 11:10,2681.2,30.38925,,,,
10.01.25 11:15,2682.42,30.409,,,,
10.01.25 11:20,2681.49,30.41075,,,,
10.01.25 11:25,2681.04,30.397,,,,
10.01.25 11:30,2680.53,30.39075,,,,
10.01.25 11:35,2680.06,30.389,,,,
10.01.25 11:40,2679.61,30.38625,,,,
10.01.25 11:45,2680.26,30.38125,,,,
10.01.25 11:50,2680.44,30.38825,,,,
10.01.25 11:55,2681.03,30.39625,,,,
10.01.25 12:00,2681.47,30.4005,,,,
10.01.25 12:05,2681.72,30.37475,,,,
10.01.25 12:10,2681.69,30.3455,,,,
10.01.25 12:15,2681.96,30.3285,,,,
10.01.25 12:20,2682.07,30.32875,,,,
10.01.25 12:25,2682.01,30.3355,,,,
10.01.25 12:30,2682.72,30.3245,,,,
10.01.25 12:35,2682.82,30.3125,,,,
10.01.25 12:40,2681.67,30.31575,,,,
10.01.25 12:45,2681.55,30.3285,,,,
10.01.25 12:50,2681.13,30.34725,,,,
10.01.25 12:55,2681.39,30.35075,,,,
10.01.25 13:00,2679.17,30.3495,,,,
10.01.25 13:05,2679.53,30.326,,,,
10.01.25 13:10,2678.47,30.30725,,,,
10.01.25 13:15,2678.58,30.33325,,,,
10.01.25 13:20,2678.32,30.3365,,,,
10.01.25 13:25,2677.2,30.3215,,,,
10.01.25 13:30,2676.72,30.2988,,,,
10.01.25 13:35,2675.37,30.1132,,,,
10.01.25 13:40,2677.68,30.0574,,,,
10.01.25 13:45,2679.58,30.19025,,,,
10.01.25 13:50,2678.95,30.2865,,,,
10.01.25 13:55,2678.32,30.29375,,,,
10.01.25 14:00,2675.91,30.3025,,,,
10.01.25 14:05,2678.15,30.41775,,,,
10.01.25 14:10,2680.08,30.47025,,,,
10.01.25 14:15,2679.15,30.4655,,,,
10.01.25 14:20,2678.84,30.5555,,,,
10.01.25 14:25,2677.17,30.5815,,,,
10.01.25 14:30,2666.44,30.58045,,,,
10.01.25 14:35,2671.71,30.62375,,,,
10.01.25 14:40,2676.01,30.5591,,,,
10.01.25 14:45,2680.55,30.4635,,,,
10.01.25 14:50,2680.93,30.49225,,,,
10.01.25 14:55,2682.38,30.5288,,,,
10.01.25 15:00,2686.04,30.54965,,,,
10.01.25 15:05,2681.78,30.458,,,,
10.01.25 15:10,2683.71,30.4105,,,,
10.01.25 15:15,2685.75,30.4187,,,,
10.01.25 15:20,2688.15,30.4634,,,,
10.01.25 15:25,2689.52,30.465,,,,
10.01.25 15:30,2693.02,30.50995,,,,
10.01.25 15:35,2685.98,30.5725,,,,
10.01.25 15:40,2685.94,30.5835,,,,
10.01.25 15:45,2687.35,30.5351,,,,
10.01.25 15:50,2686.83,30.4835,,,,
10.01.25 15:55,2686.2,30.46275,,,,
10.01.25 16:00,2688.64,30.40175,,,,
10.01.25 16:05,2689.79,30.316,,,,
10.01.25 16:10,2691.45,30.30175,,,,
10.01.25 16:15,2691.81,30.36625,,,,
10.01.25 16:20,2693.67,30.39805,,,,
10.01.25 16:25,2694.93,30.41865,,,,
10.01.25 16:30,2697.37,30.41985,,,,
10.01.25 16:35,2695.09,30.4002,,,,
10.01.25 16:40,2691.68,30.4189,,,,
10.01.25 16:45,2692.95,30.4715,,,,
10.01.25 16:50,2695.77,30.53305,,,,
10.01.25 16:55,2692.97,30.55605,,,,
10.01.25 17:00,2688.49,30.5445,,,,
10.01.25 17:05,2690.73,30.4867,,,,
10.01.25 17:10,2691.4,30.46,,,,
10.01.25 17:15,2690.27,30.48065,,,,
10.01.25 17:20,2690.23,30.47655,,,,
10.01.25 17:25,2688.04,30.46115,,,,
10.01.25 17:30,2690.39,30.4497,,,,
10.01.25 17:35,2691.09,30.46545,,,,
10.01.25 17:40,2693.05,30.4855,,,,
10.01.25 17:45,2694.56,30.48225,,,,
10.01.25 17:50,2695.81,30.46325,,,,
10.01.25 17:55,2696.53,30.43305,,,,
10.01.25 18:00,2693.08,30.4151,,,,
10.01.25 18:05,2694.39,30.41305,,,,
10.01.25 18:10,2696.09,30.42675,,,,
10.01.25 18:15,2694.52,30.4265,,,,
10.01.25 18:20,2694.29,30.39315,,,,
10.01.25 18:25,2694.65,30.3744,,,,
10.01.25 18:30,2696.65,30.359,,,,
10.01.25 18:35,2696.66,30.3522,,,,
10.01.25 18:40,2697.27,30.3612,,,,
10.01.25 18:45,2696.71,30.3678,,,,
10.01.25 18:50,2696.17,30.37615,,,,
10.01.25 18:55,2696.1,30.37775,,,,
10.01.25 19:00,2694.32,30.3974,,,,
10.01.25 19:05,2694.67,30.403,,,,
10.01.25 19:10,2692.74,30.3609,,,,
10.01.25 19:15,2690.94,30.3565,,,,
10.01.25 19:20,2690.3,30.39965,,,,
10.01.25 19:25,2688.36,30.43815,,,,
10.01.25 19:30,2687.47,30.4235,,,,
10.01.25 19:35,2688.01,30.39445,,,,
10.01.25 19:40,2688.05,30.39125,,,,
10.01.25 19:45,2687.62,30.3933,,,,
10.01.25 19:50,2686.41,30.37375,,,,
10.01.25 19:55,2687.34,30.36725,,,,
10.01.25 20:00,2685.95,30.38525,,,,
10.01.25 20:05,2685.17,30.38655,,,,
10.01.25 20:10,2685.69,30.38475,,,,
10.01.25 20:15,2687.38,30.36925,,,,
10.01.25 20:20,2687.11,30.3618,,,,
10.01.25 20:25,2686.89,30.368,,,,
10.01.25 20:30,2686.53,30.367,,,,
10.01.25 20:35,2687.7,30.35125,,,,
10.01.25 20:40,2686.47,30.3421,,,,
10.01.25 20:45,2685.45,30.349,,,,
10.01.25 20:50,2685.93,30.3375,,,,
10.01.25 20:55,2685.78,30.33005,,,,
10.01.25 21:00,2685.36,30.33475,,,,
10.01.25 21:05,2688.98,30.3545,,,,
10.01.25 21:10,2688.61,30.38515,,,,
10.01.25 21:15,2689.42,30.41075,,,,
10.01.25 21:20,2689.24,30.4208,,,,
10.01.25 21:25,2689.84,30.4255,,,,
10.01.25 21:30,2688.7,30.417,,,,
10.01.25 21:35,2688.71,30.408,,,,
10.01.25 21:40,2689.47,30.39745,,,,
10.01.25 21:45,2689.41,30.39445,,,,
10.01.25 21:50,2689.94,30.41535,,,,
10.01.25 21:55,2690.55,30.4219,,,,
10.01.25 22:00,2692.49,30.436,,,,
10.01.25 22:05,2692.96,30.38775,,,,
10.01.25 22:10,2692.71,30.42475,,,,
10.01.25 22:15,2692.55,30.43775,,,,
10.01.25 22:20,2691.23,30.428,,,,
10.01.25 22:25,2691.03,30.403,,,,
10.01.25 22:30,2689.97,30.3935,,,,
10.01.25 22:35,2689.52,30.415,,,,
10.01.25 22:40,2689.77,30.4317,,,,
10.01.25 22:45,2690.04,30.4395,,,,
10.01.25 22:50,2689.33,30.43725,,,,
10.01.25 22:55,2689.76,30.437,,,,
13.01.25 00:00,2689.77,30.4515,,,,
13.01.25 00:05,2690.14,30.47895,,,,
13.01.25 00:10,2690.45,30.49575,,,,
13.01.25 00:15,2689.63,30.4735,,,,
13.01.25 00:20,2688.51,30.44075,,,,
13.01.25 00:25,2688.66,30.415,,,,
13.01.25 00:30,2689.66,30.40575,,,,
13.01.25 00:35,2689.67,30.40785,,,,
13.01.25 00:40,2690.36,30.402,,,,
13.01.25 00:45,2689.74,30.39745,,,,
13.01.25 00:50,2690.15,30.3925,,,,
13.01.25 00:55,2691.11,30.39675,,,,
13.01.25 01:00,2692.7,30.40725,,,,
13.01.25 01:05,2692.69,30.37,,,,
13.01.25 01:10,2692.42,30.3025,,,,
13.01.25 01:15,2690.69,30.2675,,,,
13.01.25 01:20,2690.65,30.2713,,,,
13.01.25 01:25,2690.38,30.29025,,,,
13.01.25 01:30,2689.58,30.301,,,,
13.01.25 01:35,2689.03,30.287,,,,
13.01.25 01:40,2689.64,30.26885,,,,
13.01.25 01:45,2689.68,30.273,,,,
13.01.25 01:50,2690.54,30.28085,,,,
13.01.25 01:55,2689.8,30.305,,,,
13.01.25 02:00,2687.19,30.3085,,,,
13.01.25 02:05,2684.65,30.31175,,,,
13.01.25 02:10,2681.62,30.3521,,,,
13.01.25 02:15,2682.1,30.35675,,,,
13.01.25 02:20,2681.63,30.3424,,,,
13.01.25 02:25,2680.74,30.33485,,,,
13.01.25 02:30,2681.83,30.3362,,,,
13.01.25 02:35,2682.65,30.3347,,,,
13.01.25 02:40,2683.45,30.3227,,,,
13.01.25 02:45,2684.15,30.3107,,,,
13.01.25 02:50,2686.08,30.30235,,,,
13.01.25 02:55,2685.8,30.293,,,,
13.01.25 03:00,2688.16,30.303,,,,
13.01.25 03:05,2689.6,30.308,,,,
13.01.25 03:10,2689.48,30.2712,,,,
13.01.25 03:15,2689.27,30.24955,,,,
13.01.25 03:20,2689.03,30.25895,,,,
13.01.25 03:25,2689.2,30.24965,,,,
13.01.25 03:30,2689.11,30.2265,,,,
13.01.25 03:35,2687.41,30.2214,,,,
13.01.25 03:40,2688.72,30.216,,,,
13.01.25 03:45,2688.69,30.209,,,,
13.01.25 03:50,2688.56,30.21655,,,,
13.01.25 03:55,2688.56,30.23055,,,,
13.01.25 04:00,2688.08,30.24085,,,,
13.01.25 04:05,2686.51,30.2739,,,,
13.01.25 04:10,2687.42,30.30685,,,,
13.01.25 04:15,2686.92,30.3036,,,,
13.01.25 04:20,2686.69,30.28705,,,,
13.01.25 04:25,2687.19,30.2685,,,,
13.01.25 04:30,2686.8,30.25215,,,,
13.01.25 04:35,2686.88,30.22645,,,,
13.01.25 04:40,2686.64,30.19865,,,,
13.01.25 04:45,2687.48,30.202,,,,
13.01.25 04:50,2687.67,30.22495,,,,
13.01.25 04:55,2688.15,30.23135,,,,
13.01.25 05:00,2690.13,30.22465,,,,
13.01.25 05:05,2689.77,30.24025,,,,
13.01.25 05:10,2689.92,30.24345,,,,
13.01.25 05:15,2689.1,30.224,,,,
13.01.25 05:20,2687.39,30.21745,,,,
13.01.25 05:25,2686.65,30.22755,,,,
13.01.25 05:30,2686.05,30.2307,,,,
13.01.25 05:35,2685.09,30.19235,,,,
13.01.25 05:40,2685.55,30.1556,,,,
13.01.25 05:45,2686.64,30.143,,,,
13.01.25 05:50,2685.73,30.128,,,,
13.01.25 05:55,2685.99,30.13675,,,,
13.01.25 06:00,2686.3,30.174,,,,
13.01.25 06:05,2685.91,30.19495,,,,
13.01.25 06:10,2685.24,30.19515,,,,
13.01.25 06:15,2685.98,30.1834,,,,
13.01.25 06:20,2684.73,30.20415,,,,
13.01.25 06:25,2685.19,30.2444,,,,
13.01.25 06:30,2684.19,30.25625,,,,
13.01.25 06:35,2684.67,30.26875,,,,
13.01.25 06:40,2684.37,30.272,,,,
13.01.25 06:45,2685.03,30.264,,,,
13.01.25 06:50,2685.68,30.27165,,,,
13.01.25 06:55,2687.06,30.269,,,,
13.01.25 07:00,2687.43,30.2675,,,,
13.01.25 07:05,2687.78,30.267,,,,
13.01.25 07:10,2688.32,30.27955,,,,
13.01.25 07:15,2689.71,30.2828,,,,
13.01.25 07:20,2690.95,30.276,,,,
13.01.25 07:25,2690.42,30.2705,,,,
13.01.25 07:30,2690.89,30.251,,,,
13.01.25 07:35,2690.43,30.239,,,,
13.01.25 07:40,2689.82,30.2348,,,,
13.01.25 07:45,2690.13,30.218,,,,
13.01.25 07:50,2690.15,30.2135,,,,
13.01.25 07:55,2689.32,30.2345,,,,
13.01.25 08:00,2689.5,30.24275,,,,
13.01.25 08:05,2689.59,30.26165,,,,
13.01.25 08:10,2689.12,30.29685,,,,
13.01.25 08:15,2689.23,30.3295,,,,
13.01.25 08:20,2688.61,30.3381,,,,
13.01.25 08:25,2688.18,30.2873,,,,
13.01.25 08:30,2688.13,30.2722,,,,
13.01.25 08:35,2685.68,30.316,,,,
13.01.25 08:40,2685.93,30.35065,,,,
13.01.25 08:45,2686.37,30.34865,,,,
13.01.25 08:50,2685.62,30.32225,,,,
13.01.25 08:55,2685.26,30.3019,,,,
13.01.25 09:00,2688.32,30.305,,,,
13.01.25 09:05,2687.32,30.276,,,,
13.01.25 09:10,2688.3,30.2575,,,,
13.01.25 09:15,2688.3,30.2515,,,,
13.01.25 09:20,2686.21,30.2346,,,,
13.01.25 09:25,2686.87,30.19545,,,,
13.01.25 09:30,2689.16,30.113,,,,
13.01.25 09:35,2688.45,30.08475,,,,
13.01.25 09:40,2689.4,30.12175,,,,
13.01.25 09:45,2686.41,30.1146,,,,
13.01.25 09:50,2687.17,30.0745,,,,
13.01.25 09:55,2687.41,30.05165,,,,
13.01.25 10:00,2685.86,30.03205,,,,
13.01.25 10:05,2687.91,29.9735,,,,
13.01.25 10:10,2686.21,29.963,,,,
13.01.25 10:15,2686,29.9965,,,,
13.01.25 10:20,2684.8,30.0137,,,,
13.01.25 10:25,2685.05,30.01875,,,,
13.01.25 10:30,2685.39,30.0212,,,,
13.01.25 10:35,2687.21,30.03275,,,,
13.01.25 10:40,2685.56,30.035,,,,
13.01.25 10:45,2685.16,30.019,,,,
13.01.25 10:50,2685.59,30.00475,,,,
13.01.25 10:55,2684.79,30.0295,,,,
13.01.25 11:00,2679.54,30.03545,,,,
13.01.25 11:05,2680.86,30.0315,,,,
13.01.25 11:10,2680.67,30.0245,,,,
13.01.25 11:15,2680.91,30.0192,,,,
13.01.25 11:20,2679.28,30.0215,,,,
13.01.25 11:25,2678.48,30.01875,,,,
13.01.25 11:30,2680.47,30.017,,,,
13.01.25 11:35,2681.02,30.0219,,,,
13.01.25 11:40,2679.78,30.032,,,,
13.01.25 11:45,2679.92,30.01835,,,,
13.01.25 11:50,2680.2,30.017,,,,
13.01.25 11:55,2679.51,30.022,,,,
13.01.25 12:00,2679.47,29.94475,,,,
13.01.25 12:05,2678.88,29.8305,,,,
13.01.25 12:10,2679.47,29.77225,,,,
13.01.25 12:15,2679.36,29.7375,,,,
13.01.25 12:20,2678.38,29.71725,,,,
13.01.25 12:25,2678.32,29.7375,,,,
13.01.25 12:30,2678.72,29.697,,,,
13.01.25 12:35,2677.65,29.62675,,,,
13.01.25 12:40,2677.38,29.6475,,,,
13.01.25 12:45,2678.5,29.70165,,,,
13.01.25 12:50,2678.56,29.7509,,,,
13.01.25 12:55,2675.85,29.80295,,,,
13.01.25 13:00,2673.27,29.83275,,,,
13.01.25 13:05,2672.94,29.83855,,,,
13.01.25 13:10,2671.48,29.7965,,,,
13.01.25 13:15,2671.89,29.7245,,,,
13.01.25 13:20,2672.02,29.71795,,,,
13.01.25 13:25,2668.52,29.739,,,,
13.01.25 13:30,2667.9,29.7235,,,,
13.01.25 13:35,2668.92,29.6825,,,,
13.01.25 13:40,2671.23,29.6665,,,,
13.01.25 13:45,2671.98,29.66525,,,,
13.01.25 13:50,2672.09,29.689,,,,
13.01.25 13:55,2671.28,29.7371,,,,
13.01.25 14:00,2670.87,29.74,,,,
13.01.25 14:05,2669.68,29.69925,,,,
13.01.25 14:10,2668.53,29.64775,,,,
13.01.25 14:15,2669.64,29.60355,,,,
13.01.25 14:20,2670.27,29.62275,,,,
13.01.25 14:25,2669.35,29.63775,,,,
13.01.25 14:30,2667.29,29.6335,,,,
13.01.25 14:35,2666.39,29.6554,,,,
13.01.25 14:40,2665.4,29.6515,,,,
13.01.25 14:45,2666.36,29.6335,,,,
13.01.25 14:50,2669.26,29.6995,,,,
13.01.25 14:55,2669.21,29.793,,,,
13.01.25 15:00,2670.12,29.8125,,,,
13.01.25 15:05,2669.92,29.7699,,,,
13.01.25 15:10,2669.37,29.7779,,,,
13.01.25 15:15,2668.6,29.77875,,,,
13.01.25 15:20,2668.01,29.78835,,,,
13.01.25 15:25,2668.66,29.762,,,,
13.01.25 15:30,2669.76,29.6598,,,,
13.01.25 15:35,2665.77,29.6549,,,,
13.01.25 15:40,2667.54,29.706,,,,
13.01.25 15:45,2672.13,29.7155,,,,
13.01.25 15:50,2673.32,29.68875,,,,
13.01.25 15:55,2671.73,29.64,,,,
13.01.25 16:00,2669.85,29.585,,,,
13.01.25 16:05,2671.24,29.55325,,,,
13.01.25 16:10,2669.84,29.56075,,,,
13.01.25 16:15,2669.58,29.573,,,,
13.01.25 16:20,2666.52,29.5635,,,,
13.01.25 16:25,2665.07,29.5695,,,,
13.01.25 16:30,2666.95,29.6315,,,,
13.01.25 16:35,2667.78,29.6706,,,,
13.01.25 16:40,2666.5,29.66675,,,,
13.01.25 16:45,2665.5,29.659,,,,
13.01.25 16:50,2664.05,29.6455,,,,
13.01.25 16:55,2661.89,29.638,,,,
13.01.25 17:00,2663.22,29.6275,,,,
13.01.25 17:05,2666.75,29.6085,,,,
13.01.25 17:10,2666.29,29.6135,,,,
13.01.25 17:15,2664.11,29.66,,,,
13.01.25 17:20,2665.7,29.688,,,,
13.01.25 17:25,2667.12,29.68325,,,,
13.01.25 17:30,2666.83,29.66775,,,,
13.01.25 17:35,2665.89,29.659,,,,
13.01.25 17:40,2665.01,29.6485,,,,
13.01.25 17:45,2663.92,29.6435,,,,
13.01.25 17:50,2663.56,29.64775,,,,
13.01.25 17:55,2661.46,29.65175,,,,
13.01.25 18:00,2660.31,29.661,,,,
13.01.25 18:05,2662.18,29.65875,,,,
13.01.25 18:10,2662.29,29.64175,,,,
13.01.25 18:15,2662.25,29.6555,,,,
13.01.25 18:20,2661.3,29.6755,,,,
13.01.25 18:25,2661.09,29.6615,,,,
13.01.25 18:30,2660.64,29.651,,,,
13.01.25 18:35,2659.91,29.664,,,,
13.01.25 18:40,2660.35,29.67675,,,,
13.01.25 18:45,2659.69,29.66725,,,,
13.01.25 18:50,2659.86,29.6655,,,,
13.01.25 18:55,2661.01,29.662,,,,
13.01.25 19:00,2660.85,29.6395,,,,
13.01.25 19:05,2661.57,29.59325,,,,
13.01.25 19:10,2661.85,29.5652,,,,
13.01.25 19:15,2661.96,29.5675,,,,
13.01.25 19:20,2660.5,29.565,,,,
13.01.25 19:25,2660.13,29.56895,,,,
13.01.25 19:30,2661.57,29.5935,,,,
13.01.25 19:35,2661.34,29.5975,,,,
13.01.25 19:40,2660.49,29.60255,,,,
13.01.25 19:45,2660.37,29.6242,,,,
13.01.25 19:50,2659.61,29.62075,,,,
13.01.25 19:55,2659.48,29.60575,,,,
13.01.25 20:00,2657.67,29.61225,,,,
13.01.25 20:05,2657.59,29.6165,,,,
13.01.25 20:10,2657.58,29.62,,,,
13.01.25 20:15,2657.49,29.629,,,,
13.01.25 20:20,2657.91,29.6345,,,,
13.01.25 20:25,2658.71,29.6185,,,,
13.01.25 20:30,2658.46,29.5975,,,,
13.01.25 20:35,2660.33,29.60175,,,,
13.01.25 20:40,2659.94,29.60525,,,,
13.01.25 20:45,2658.68,29.59325,,,,
13.01.25 20:50,2658.45,29.58575,,,,
13.01.25 20:55,2658.98,29.5965,,,,
13.01.25 21:00,2659.13,29.60475,,,,
13.01.25 21:05,2659.93,29.5914,,,,
13.01.25 21:10,2660.08,29.578,,,,
13.01.25 21:15,2660.19,29.584,,,,
13.01.25 21:20,2659.5,29.5865,,,,
13.01.25 21:25,2659.65,29.589,,,,
13.01.25 21:30,2661.02,29.6085,,,,
13.01.25 21:35,2660.86,29.60975,,,,
13.01.25 21:40,2660.93,29.60575,,,,
13.01.25 21:45,2661.65,29.60575,,,,
13.01.25 21:50,2662.04,29.6155,,,,
13.01.25 21:55,2662.22,29.62,,,,
13.01.25 22:00,2661.62,29.6309,,,,
13.01.25 22:05,2661.02,29.61,,,,
13.01.25 22:10,2661.5,29.62925,,,,
13.01.25 22:15,2661.65,29.643,,,,
13.01.25 22:20,2661.65,29.6495,,,,
13.01.25 22:25,2662.72,29.667,,,,
13.01.25 22:30,2663.25,29.6775,,,,
13.01.25 22:35,2662.67,29.7135,,,,
13.01.25 22:40,2662.71,29.70825,,,,
13.01.25 22:45,2662.57,29.733,,,,
13.01.25 22:50,2663.78,29.7315,,,,
13.01.25 22:55,2663.16,29.714,,,,
13.01.25 23:00,2663.24,29.708,,,,
14.01.25 00:00,2664.18,29.6915,,,,
14.01.25 00:05,2664.73,29.67825,,,,
14.01.25 00:10,2665.41,29.6735,,,,
14.01.25 00:15,2665.5,29.6784,,,,
14.01.25 00:20,2665.77,29.67585,,,,
14.01.25 00:25,2665.94,29.6741,,,,
14.01.25 00:30,2667.67,29.66485,,,,
14.01.25 00:35,2667.69,29.6731,,,,
14.01.25 00:40,2666.59,29.683,,,,
14.01.25 00:45,2669.17,29.691,,,,
14.01.25 00:50,2669.12,29.6855,,,,
14.01.25 00:55,2668.13,29.70065,,,,
14.01.25 01:00,2667.32,29.6734,,,,
14.01.25 01:05,2668.55,29.6758,,,,
14.01.25 01:10,2668.45,29.66015,,,,
14.01.25 01:15,2668.01,29.647,,,,
14.01.25 01:20,2667.99,29.6275,,,,
14.01.25 01:25,2667.78,29.64535,,,,
14.01.25 01:30,2668.66,29.62,,,,
14.01.25 01:35,2669.5,29.645,,,,
14.01.25 01:40,2670.59,29.638,,,,
14.01.25 01:45,2670.85,29.6465,,,,
14.01.25 01:50,2670.67,29.66025,,,,
14.01.25 01:55,2670.66,29.6415,,,,
14.01.25 02:00,2671.63,29.6405,,,,
14.01.25 02:05,2671.66,29.60675,,,,
14.01.25 02:10,2670.83,29.6065,,,,
14.01.25 02:15,2671.05,29.58225,,,,
